query_id,query,category,backend,rank,content_type,source_id,title,url,similarity,combined_score,graph_hops,latency_ms,relevance_0_to_3
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-only,7,article,c1b47aad-768b-4857-8cc3-656c57134644,‘We learned more in the past six months than the past six years’: Australian battery storage lenders navigate merchant risk,https://www.energy-storage.news/we-learned-more-in-the-past-six-months-than-the-past-six-years-australian-battery-storage-lenders-navigate-merchant-risk/,0.6628,0.6444,,450,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-only,8,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7248,0.6381,,450,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-only,9,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6620,0.6243,,450,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-only,10,article,e8a497b4-b374-4fed-b842-edac39daae60,‘Massive reminder of geopolitical risk’: Australia positioned to capture fleeing battery storage investment amid Middle East tension,https://www.energy-storage.news/massive-reminder-of-geopolitical-risk-australia-positioned-to-capture-fleeing-battery-storage-investment-amid-middle-east-tension/,0.6637,0.6204,,450,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,1,article,5470f09e-e611-4310-8a42-62984c140df8,Which power markets are most impacted by the Middle East conflict?,https://www.pv-magazine.com/2026/04/08/which-power-markets-are-most-impacted-by-the-middle-east-conflict/,0.6632,0.7050,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,2,article,854a20e3-4eee-44f1-8304-899e9bfb2f60,"The hours the market wants back: Free daytime power, or a fix for solar and wind curtailment?",https://reneweconomy.com.au/the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment/?utm_source=rss&utm_medium=rss&utm_campaign=the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment,0.7360,0.6715,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,3,article,3755db3d-2e83-4b4c-858e-0a91ce56b84a,'Worst possible time': Melbourne hit by major electricity price surge,https://www.skynews.com.au/australia-news/politics/victorians-are-paying-the-price-for-labors-renewables-mismanagement-with-a-major-electricity-price-increase-at-worst-possible-time/news-story/97ecc8a83cb6edad580641b808c6da1e,0.6712,0.6657,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,4,article,212104f6-bfca-499e-9d62-9c619f394bc6,Used EV prices rise as Australia’s fuel crisis hits: ‘Doesn’t make sense to hold on to a combustion engine’,https://www.theguardian.com/environment/2026/apr/06/secondhand-ev-prices-rise-fuel-crisis-australia,0.6732,0.6628,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,5,article,01e30d19-a897-4c0c-8720-4353593a7093,Renewables hit 80 pct share in Australia’s most coal dependent grid for first time,https://reneweconomy.com.au/renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time/?utm_source=rss&utm_medium=rss&utm_campaign=renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time,0.6724,0.6583,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,6,article,2a6792f9-bfd9-451b-a9f4-4e18efc7fde5,March Sees Record New Plugin Vehicle Sales in Australia,https://cleantechnica.com/2026/04/11/march-sees-record-new-plugin-vehicle-sales-in-australia/,0.6598,0.6581,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,7,article,c1b47aad-768b-4857-8cc3-656c57134644,‘We learned more in the past six months than the past six years’: Australian battery storage lenders navigate merchant risk,https://www.energy-storage.news/we-learned-more-in-the-past-six-months-than-the-past-six-years-australian-battery-storage-lenders-navigate-merchant-risk/,0.6628,0.6444,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,8,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7248,0.6381,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,9,article,fe17406f-26ea-452f-aeaf-a9174703b892,"Australia needs to rapidly electrify as much as possible, as fast as possible",https://reneweconomy.com.au/australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible/?utm_source=rss&utm_medium=rss&utm_campaign=australia-needs-to-rapidly-electrify-as-much-as-possible-as-fast-as-possible,0.6620,0.6243,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pgvector-cooccurrence,10,article,e8a497b4-b374-4fed-b842-edac39daae60,‘Massive reminder of geopolitical risk’: Australia positioned to capture fleeing battery storage investment amid Middle East tension,https://www.energy-storage.news/massive-reminder-of-geopolitical-risk-australia-positioned-to-capture-fleeing-battery-storage-investment-amid-middle-east-tension/,0.6637,0.6204,,457,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,1,article,854a20e3-4eee-44f1-8304-899e9bfb2f60,"The hours the market wants back: Free daytime power, or a fix for solar and wind curtailment?",https://reneweconomy.com.au/the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment/?utm_source=rss&utm_medium=rss&utm_campaign=the-hours-the-market-wants-back-free-daytime-power-or-a-fix-for-solar-and-wind-curtailment,0.7360,0.7360,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,2,article,30eff952-03c9-46bf-9da4-da33d652d81a,Five reasons why your power bills are sky high–and how we can help bring them down,https://www.climatecouncil.org.au/four-reasons-why-your-power-prices-are-sky-high-and-rising/,0.7248,0.7248,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,3,article,119ca12d-cc34-425a-8372-581cece6b8b0,U.S. wholesale day-ahead electricity prices rose in 2025 with higher natural gas prices,https://www.eia.gov/todayinenergy/detail.php?id=67106,0.6939,0.6939,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,4,article,f7fa1d23-a05f-45e2-bdd6-37f48ec1d071,What’s behind your sky-high power bill: A region-by-region breakdown,https://www.canarymedia.com/articles/utilities/whats-behind-your-sky-high-power-bill,0.6774,0.6774,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,5,article,212104f6-bfca-499e-9d62-9c619f394bc6,Used EV prices rise as Australia’s fuel crisis hits: ‘Doesn’t make sense to hold on to a combustion engine’,https://www.theguardian.com/environment/2026/apr/06/secondhand-ev-prices-rise-fuel-crisis-australia,0.6732,0.6732,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,6,article,01e30d19-a897-4c0c-8720-4353593a7093,Renewables hit 80 pct share in Australia’s most coal dependent grid for first time,https://reneweconomy.com.au/renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time/?utm_source=rss&utm_medium=rss&utm_campaign=renewables-hit-80-pct-share-in-australias-most-coal-dependent-grid-for-first-time,0.6724,0.6724,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,7,article,3755db3d-2e83-4b4c-858e-0a91ce56b84a,'Worst possible time': Melbourne hit by major electricity price surge,https://www.skynews.com.au/australia-news/politics/victorians-are-paying-the-price-for-labors-renewables-mismanagement-with-a-major-electricity-price-increase-at-worst-possible-time/news-story/97ecc8a83cb6edad580641b808c6da1e,0.6712,0.6712,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,8,article,e8a497b4-b374-4fed-b842-edac39daae60,‘Massive reminder of geopolitical risk’: Australia positioned to capture fleeing battery storage investment amid Middle East tension,https://www.energy-storage.news/massive-reminder-of-geopolitical-risk-australia-positioned-to-capture-fleeing-battery-storage-investment-amid-middle-east-tension/,0.6637,0.6637,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,9,article,5470f09e-e611-4310-8a42-62984c140df8,Which power markets are most impacted by the Middle East conflict?,https://www.pv-magazine.com/2026/04/08/which-power-markets-are-most-impacted-by-the-middle-east-conflict/,0.6632,0.6632,,433,
th-01,Recent shifts in Australian wholesale electricity prices,thematic,pg-graph-walk,10,article,c1b47aad-768b-4857-8cc3-656c57134644,‘We learned more in the past six months than the past six years’: Australian battery storage lenders navigate merchant risk,https://www.energy-storage.news/we-learned-more-in-the-past-six-months-than-the-past-six-years-australian-battery-storage-lenders-navigate-merchant-risk/,0.6628,0.6628,,433,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,1,article,2e40f5ca-73f8-4c31-bc21-456865d9eb7e,Storage-firmed renewables: Rio Tinto and Australian governments commit AU$2 billion to future-proof Boyne smelter,https://www.energy-storage.news/storage-firmed-renewables-rio-tinto-and-australian-governments-commit-au2-billion-to-future-proof-boyne-smelter/,0.6583,0.6638,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,2,article,0ab5b13c-7a5e-474c-ad75-9450b2648671,Boosting Economic Resilience via Investor Front Door,https://www.miragenews.com/boosting-economic-resilience-via-investor-front-1652287/,0.6997,0.6469,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,3,article,559ebb44-9c73-4f9f-ac84-e1eeec8d58bb,Rio Tinto deal to deliver $7.5 billion renewables investment in Queensland,https://www.pv-magazine-australia.com/2026/03/25/rio-tinto-deal-to-deliver-7-5-billion-renewables-investment-in-queensland/,0.6454,0.6461,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,4,article,4f37bde6-2828-4162-913b-b0442d876a4b,"Africa needs more than export bans to cash in on critical minerals, experts say",https://www.climatechangenews.com/2026/03/11/africa-needs-more-than-export-bans-to-cash-in-on-critical-minerals-experts-say/,0.6477,0.6332,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,5,article,420d7a35-7505-49df-8317-a16c4afba036,South African rare earths project aims to rival Chinese with low-cost model,https://www.climatechangenews.com/2026/03/06/south-african-rare-earths-project-aims-to-rival-chinese-with-low-cost-model/,0.6475,0.6302,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,6,article,faf40a60-364a-4ad5-bb70-71e148621113,6 GW green hydrogen project for WA part of federal fast-track plans,https://www.pv-magazine-australia.com/2026/04/14/6-gw-green-hydrogen-project-for-wa-part-of-federal-fast-track-plans/,0.6618,0.6270,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,7,article,106a996a-7360-481b-8038-b964f5bec149,Lynas to Develop Metal Making Partnership with LS Eco Energy,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03072369-6A1317979,0.6751,0.6244,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,8,article,c20aadb3-030b-4dbb-9711-c16e971ea2a5,"The fertiliser gap is Australia’s next supply chain crisis. With low cost renewables, it doesn’t have to be",https://reneweconomy.com.au/the-fertiliser-gap-is-australias-next-supply-chain-crisis-with-low-cost-renewables-it-doesnt-have-to-be/?utm_source=rss&utm_medium=rss&utm_campaign=the-fertiliser-gap-is-australias-next-supply-chain-crisis-with-low-cost-renewables-it-doesnt-have-to-be,0.6580,0.6214,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,9,article,e8a497b4-b374-4fed-b842-edac39daae60,‘Massive reminder of geopolitical risk’: Australia positioned to capture fleeing battery storage investment amid Middle East tension,https://www.energy-storage.news/massive-reminder-of-geopolitical-risk-australia-positioned-to-capture-fleeing-battery-storage-investment-amid-middle-east-tension/,0.6608,0.6187,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-only,10,article,52908350-e596-4298-a5a8-2a926a2ea8f6,Powering Australia’s next phase of decarbonisation: Why long-duration storage must lead,https://www.energy-storage.news/powering-australias-next-phase-of-decarbonisation-why-long-duration-storage-must-lead/,0.6444,0.6160,,497,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,1,article,2e40f5ca-73f8-4c31-bc21-456865d9eb7e,Storage-firmed renewables: Rio Tinto and Australian governments commit AU$2 billion to future-proof Boyne smelter,https://www.energy-storage.news/storage-firmed-renewables-rio-tinto-and-australian-governments-commit-au2-billion-to-future-proof-boyne-smelter/,0.6583,0.6638,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,2,article,0ab5b13c-7a5e-474c-ad75-9450b2648671,Boosting Economic Resilience via Investor Front Door,https://www.miragenews.com/boosting-economic-resilience-via-investor-front-1652287/,0.6997,0.6469,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,3,article,559ebb44-9c73-4f9f-ac84-e1eeec8d58bb,Rio Tinto deal to deliver $7.5 billion renewables investment in Queensland,https://www.pv-magazine-australia.com/2026/03/25/rio-tinto-deal-to-deliver-7-5-billion-renewables-investment-in-queensland/,0.6454,0.6461,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,4,article,4f37bde6-2828-4162-913b-b0442d876a4b,"Africa needs more than export bans to cash in on critical minerals, experts say",https://www.climatechangenews.com/2026/03/11/africa-needs-more-than-export-bans-to-cash-in-on-critical-minerals-experts-say/,0.6477,0.6332,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,5,article,420d7a35-7505-49df-8317-a16c4afba036,South African rare earths project aims to rival Chinese with low-cost model,https://www.climatechangenews.com/2026/03/06/south-african-rare-earths-project-aims-to-rival-chinese-with-low-cost-model/,0.6475,0.6302,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,6,article,faf40a60-364a-4ad5-bb70-71e148621113,6 GW green hydrogen project for WA part of federal fast-track plans,https://www.pv-magazine-australia.com/2026/04/14/6-gw-green-hydrogen-project-for-wa-part-of-federal-fast-track-plans/,0.6618,0.6270,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,7,article,106a996a-7360-481b-8038-b964f5bec149,Lynas to Develop Metal Making Partnership with LS Eco Energy,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03072369-6A1317979,0.6751,0.6244,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,8,article,c20aadb3-030b-4dbb-9711-c16e971ea2a5,"The fertiliser gap is Australia’s next supply chain crisis. With low cost renewables, it doesn’t have to be",https://reneweconomy.com.au/the-fertiliser-gap-is-australias-next-supply-chain-crisis-with-low-cost-renewables-it-doesnt-have-to-be/?utm_source=rss&utm_medium=rss&utm_campaign=the-fertiliser-gap-is-australias-next-supply-chain-crisis-with-low-cost-renewables-it-doesnt-have-to-be,0.6580,0.6214,,415,
th-02,Critical minerals processing investment in Australia,thematic,pgvector-cooccurrence,9,article,e8a497b4-b374-4fed-b842-edac39daae60,‘Massive reminder of geopolitical risk’: Australia positioned to capture fleeing battery storage investment amid Middle East tension,https://www.energy-storage.news/massive-reminder-of-geopolitical-risk-australia-positioned-to-capture-fleeing-battery-storage-investment-amid-middle-east-tension/,0.6608,0.6187,,415,
